node_id,type,attrs_json
period_2019-09-24,Period,"{""end"": ""2019-09-24""}"
period_2019-12-13,Period,"{""end"": ""2019-12-13""}"
period_2020-04-23,Period,"{""end"": ""2020-04-23""}"
period_2020-06-25,Period,"{""end"": ""2020-06-25""}"
period_2020-09-24,Period,"{""end"": ""2020-09-24""}"
concept_us-gaap:CompensationAndBenefitsTrust,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ConcentrationRiskCreditRiskFinancialInstrumentMaximumExposure,Concept,"{""ns"": ""us-gaap""}"
period_2023-05-31,Period,"{""end"": ""2023-05-31""}"
period_2025-05-31,Period,"{""end"": ""2025-05-31""}"
concept_us-gaap:DebtInstrumentRedemptionPricePercentage,Concept,"{""ns"": ""us-gaap""}"
period_2016-11-21,Period,"{""end"": ""2016-11-21""}"
period_2016-11-30,Period,"{""end"": ""2016-11-30""}"
concept_us-gaap:DeferredIncomeTaxesAndOtherAssetsCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeNetGainLossBeforeTax,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeNetPriorServiceCostCreditBeforeTax,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DisposalGroupIncludingDiscontinuedOperationGoodwill,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DisposalGroupIncludingDiscontinuedOperationIntangibleAssetsNet,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DisposalGroupIncludingDiscontinuedOperationInventory,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DisposalGroupIncludingDiscontinuedOperationOtherCurrentAssets,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:EffectiveIncomeTaxRateReconciliationNondeductibleExpenseResearchAndDevelopment,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FiniteLivedIntangibleAssetsFairValueDisclosure,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ForeignCurrencyCashFlowHedgeGainLossToBeReclassifiedDuringNext12Months,Concept,"{""ns"": ""us-gaap""}"
period_2020-11-16,Period,"{""end"": ""2020-11-16""}"
concept_us-gaap:HeldToMaturitySecuritiesDebtMaturitiesWithoutSingleMaturityDateNetCarryingAmount,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:HeldToMaturitySecuritiesNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncomeTaxReconciliationTaxSettlementsForeign,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncreaseDecreaseInAccruedTaxesPayable,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InsuranceRecoveries,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InventoryNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InvestmentIncomeNonoperating,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LongLivedAssetsToBeAbandonedCarryingValueOfAsset,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LossContingencySettlementAgreementConsideration1,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:NoncashOrPartNoncashAcquisitionDebtAssumed1,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:NotesAndLoansReceivableGrossNoncurrent,Concept,"{""ns"": ""us-gaap""}"
unit_Operating_Segment,Unit,"{""symbol"": ""Operating_Segment""}"
unit_Operating_segments,Unit,"{""symbol"": ""Operating_segments""}"
unit_operatingSegment,Unit,"{""symbol"": ""operatingSegment""}"
period_2020-05-04,Period,"{""end"": ""2020-05-04""}"
period_2023-09-19,Period,"{""end"": ""2023-09-19""}"
concept_us-gaap:ProceedsFromSaleMaturityAndCollectionOfLongtermInvestments,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProductLiabilityContingencyLossExposureInExcessOfAccrualLowEstimate,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RestrictedInvestmentsCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RestructuringAndRelatedCostExpectedNumberOfPositionsEliminated,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RestructuringReserveAcceleratedDepreciation,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SegmentReportingInformationDepreciationDepletionAndAmortizationExpense,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SegmentReportingInformationExpendituresForAdditionsToLongLivedAssets,Concept,"{""ns"": ""us-gaap""}"
period_2009-04-23,Period,"{""end"": ""2009-04-23""}"
concept_us-gaap:ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOtherIncreasesDecreasesInPeriod,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsOtherShareIncreaseDecreaseInPeriodWeightedAverageExercisePrice,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChange,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:StockIssued,Concept,"{""ns"": ""us-gaap""}"
period_2011-02-01,Period,"{""end"": ""2011-02-01""}"
period_2011-12-12,Period,"{""end"": ""2011-12-12""}"
period_2013-06-27,Period,"{""end"": ""2013-06-27""}"
period_2012-11-01,Period,"{""end"": ""2012-11-01""}"
period_2012-11-30,Period,"{""end"": ""2012-11-30""}"
period_2016-03-08,Period,"{""end"": ""2016-03-08""}"
period_2018-03-12,Period,"{""end"": ""2018-03-12""}"
concept_us-gaap:TaxCutsAndJobsActOf2017IncompleteAccountingTransitionTaxForAccumulatedForeignEarningsProvisionalLiability,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TradingSecuritiesCost,Concept,"{""ns"": ""us-gaap""}"
period_2018-03-11,Period,"{""end"": ""2018-03-11""}"
concept_us-gaap:UnrealizedGainOnForeignCurrencyDerivativesBeforeTax,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:UnrealizedLossOnForeignCurrencyDerivativesBeforeTax,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:UnrecognizedTaxBenefitsDecreasesResultingFromAcquisition,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:UnsecuredDebt,Concept,"{""ns"": ""us-gaap""}"
period_2009-03-24,Period,"{""end"": ""2009-03-24""}"
period_2009-06-03,Period,"{""end"": ""2009-06-03""}"
concept_us-gaap:DefinedBenefitPlanActuarialGainLossImmediateRecognitionAsComponentInNetPeriodicBenefitCostCredit,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncreaseDecreaseInOtherNoncurrentAssets,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RevenueFromCollaborativeArrangementExcludingRevenueFromContractWithCustomer,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:GainLossOnSaleOfProperties,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncomeTaxPaidFederalAfterRefundReceived,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncomeTaxPaidForeignAfterRefundReceived,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OciEquityMethodInvestmentBeforeTax,Concept,"{""ns"": ""us-gaap""}"
period_2007-06-30,Period,"{""end"": ""2007-06-30""}"
concept_us-gaap:BusinessAcquisitionPreexistingRelationshipGainLossRecognized,Concept,"{""ns"": ""us-gaap""}"
period_2006-06-30,Period,"{""end"": ""2006-06-30""}"
period_2007-07-31,Period,"{""end"": ""2007-07-31""}"
concept_us-gaap:DecreaseInRestrictedCash,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredTaxAssetsOtherTaxCarryforwards,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredTaxAssetsUnrealizedLossesOnTradingSecurities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredTaxLiabilitiesUnrealizedGainsOnTradingSecurities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DisposalGroupIncludingDiscontinuedOperationOtherExpense,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IndefiniteLivedIntangibleAssetsImpairmentLosses,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OperatingLeasesFutureMinimumPaymentsDueInRollingYearFive,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OperatingLeasesFutureMinimumPaymentsDueInRollingYearFour,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OperatingLeasesFutureMinimumPaymentsDueInRollingYearThree,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OperatingLeasesFutureMinimumPaymentsDueInRollingYearTwo,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PaymentsForDepositsAppliedToDebtRetirements,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PaymentsForProceedsFromInvestments,Concept,"{""ns"": ""us-gaap""}"
period_2012-10-22,Period,"{""end"": ""2012-10-22""}"
concept_us-gaap:RealEstateHeldforsale,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ReportingUnitPercentageOfFairValueInExcessOfCarryingAmount,Concept,"{""ns"": ""us-gaap""}"
unit_employees,Unit,"{""symbol"": ""employees""}"
concept_us-gaap:IncomeLossIncludingPortionAttributableToNoncontrollingInterest,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RestructuringReserveTranslationAdjustment,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PreferredStockDividendsPerShareDeclared,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AccountsReceivableNetNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AccretionExpense,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AllowanceForDoubtfulAccountsReceivableNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AssetRetirementObligationPeriodIncreaseDecrease,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AssetsHeldForSaleOtherNoncurrent,Concept,"{""ns"": ""us-gaap""}"
period_2011-02-17,Period,"{""end"": ""2011-02-17""}"
concept_us-gaap:BusinessAcquisitionPurchasePriceAllocationProperty,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CapitalizedCostsUncompletedWellsEquipmentAndFacilities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CapitalizedExploratoryWellCostPeriodIncreaseDecrease,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CostOfPurchasedOilAndGas,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DebtInstrumentInterestRateAtPeriodEnd,Concept,"{""ns"": ""us-gaap""}"
period_2012-07-31,Period,"{""end"": ""2012-07-31""}"
concept_us-gaap:DefinedBenefitPlanExpectedContributionsInCurrentFiscalYear,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanExpectedFutureBenefitPaymentsRemainderOfFiscalYear,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanExpectedFutureEmployerContributionsCurrentFiscalYear,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanTargetAllocationPercentageOfAssetsOtherRangeMaximum,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanTargetAllocationPercentageOfAssetsOtherRangeMinimum,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanTargetAllocationPercentageOfAssetsRealEstateRangeMaximum,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DefinedBenefitPlanTargetAllocationPercentageOfAssetsRealEstateRangeMinimum,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DisposalGroupIncludingDiscontinuedOperationLongLivedAssetsNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DividendsCommonStockStock,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DueFromAffiliates,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:EmployeeStockOwnershipPlanESOPDebtStructureDirectLoanEmployerCashPaymentsUsedForDebtService,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:GrandfatheredESOPExpenseRecognitionDividendsUsedByESOPForDebtService,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncreaseDecreaseInAccruedLiabilities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncreaseDecreaseInDeferredCharges,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncreaseDecreaseInLongTermReceivablesCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncreaseDecreaseInTimeDeposits,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVenturesFairValueDisclosure,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:InvestmentsInAndAdvancesToAffiliatesAmountOfEquity,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:LiabilitiesAssumed1,Concept,"{""ns"": ""us-gaap""}"
period_2011-02-14,Period,"{""end"": ""2011-02-14""}"
unit_LegalMatter,Unit,"{""symbol"": ""LegalMatter""}"
concept_us-gaap:MinorityInterestInNetIncomeLossOfConsolidatedEntities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OilAndGasRevenue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OperatingCostsAndExpenses,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OperatingLeasesRentExpenseContingentRentals,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OperatingLeasesRentExpenseSubleaseRentals,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherInventorySupplies,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PaymentsForTimeDeposits,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PaymentsToAcquireEquipmentOnLease,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PaymentsToAcquireOilAndGasPropertyAndEquipment,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PaymentsToAcquireProjects,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PaymentsToExploreAndDevelopOilAndGasProperties,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PaymentsToFundLongtermLoansToRelatedParties,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromIssuanceOfOtherLongTermDebt,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromIssuanceOfUnsecuredTaxExemptDebt,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromRepurchaseOfEquity,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromSalesOfAssetsInvestingActivities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromShortTermCapitalLeaseObligations,Concept,"{""ns"": ""us-gaap""}"
unit_Project,Unit,"{""symbol"": ""Project""}"
concept_us-gaap:PropertyPlantAndEquipmentFairValueDisclosure,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RedeemableNoncontrollingInterestEquityCarryingAmount,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RelatedPartyTransactionOtherRevenuesFromTransactionsWithRelatedParty,Concept,"{""ns"": ""us-gaap""}"
period_2013-01-31,Period,"{""end"": ""2013-01-31""}"
concept_us-gaap:ResultsOfOperationsDryHoleCosts,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOtherShareIncreaseDecreaseInPeriodWeightedAverageExercisePrice,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:SharesHeldInEmployeeStockOptionPlanCommittedToBeReleased,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ShortTermDebtRefinancedAmount,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TaxBenefitFromStockOptionsExercised,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TaxCutsAndJobsActOf2017IncompleteAccountingExistingUndistributedAccumulatedEarningsOfForeignSubsidiary,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TaxesOtherThanIncomeExciseProductionAndPropertyTaxes,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AccountsReceivableAllowanceForCreditLossExcludingAccruedInterestNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AccountsReceivableExcludingAccruedInterestAfterAllowanceForCreditLossNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLossCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AssetRetirementObligationCashPaidToSettle,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:OtherCommitment,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ShareRepurchaseProgramExciseTax,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:UnrecordedUnconditionalPurchaseObligationPurchases,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AccrualForEnvironmentalLossContingenciesDiscount,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AccrualForEnvironmentalLossContingenciesDiscountRate,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AccrualForEnvironmentalLossContingenciesNet,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AdjustmentsToAdditionalPaidInCapitalOther,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AmortizationOfDebtDiscountPremium,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:BusinessAcquisitionContingentConsiderationAtFairValue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:BusinessAcquisitionContingentConsiderationPotentialCashPayment,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:BusinessCombinationConsiderationTransferredLiabilitiesIncurred,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:BusinessCombinationStepAcquisitionEquityInterestInAcquireeFairValue1,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CashSurrenderValueFairValueDisclosure,Concept,"{""ns"": ""us-gaap""}"
period_2006-11-09,Period,"{""end"": ""2006-11-09""}"
concept_us-gaap:ContractWithCustomerAssetNetNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ContractWithCustomerLiabilityIncreaseDecreaseForContractAcquiredInBusinessCombination,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ConvertibleDebt,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:CostmethodInvestmentsRealizedGainLossExcludingOtherThanTemporaryImpairments,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DebtInstrumentConvertibleCarryingAmountOfTheEquityComponent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DebtInstrumentConvertibleEffectiveInterestRate,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DebtInstrumentConvertibleInterestExpense,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DebtInstrumentConvertibleRemainingDiscountAmortizationPeriod,Concept,"{""ns"": ""us-gaap""}"
period_2011-08-09,Period,"{""end"": ""2011-08-09""}"
concept_us-gaap:DeferredTaxAssetInterestCarryforward,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredTaxAssetsLiabilitiesNetCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DeferredTaxLiabilitiesGrossNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:DiscontinuedOperationAmountOfAdjustmentToPriorPeriodGainLossOnDisposalNetOfTax,Concept,"{""ns"": ""us-gaap""}"
period_2011-04-04,Period,"{""end"": ""2011-04-04""}"
concept_us-gaap:EffectiveIncomeTaxRateReconciliationTaxHolidays,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FairValueFinancialAssetsMeasuredOnRecurringBasisCashSurrenderValue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncomeTaxExpenseBenefitContinuingOperationsDiscontinuedOperationsExtraordinaryItems,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncomeTaxReconciliationDeductionsOther,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncomeTaxReconciliationDispositionOfAssets,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncomeTaxReconciliationTaxHolidays,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:IncrementalCommonSharesAttributableToEquityForwardAgreements,Concept,"{""ns"": ""us-gaap""}"
period_2011-05-19,Period,"{""end"": ""2011-05-19""}"
concept_us-gaap:NotionalAmountOfCashFlowHedgeInstruments,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:NotionalAmountOfFairValueHedgeInstruments,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:PaymentsForHedgeFinancingActivities,Concept,"{""ns"": ""us-gaap""}"
period_2016-04-30,Period,"{""end"": ""2016-04-30""}"
concept_us-gaap:PaymentsForPreviousAcquisition,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProceedsFromCollectionOfNotesReceivable,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProductWarrantyAccrualAdditionsFromBusinessAcquisition,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ProductWarrantyAccrualCurrencyTranslationIncreaseDecrease,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:RepaymentsOfConvertibleDebt,Concept,"{""ns"": ""us-gaap""}"
period_2016-02-25,Period,"{""end"": ""2016-02-25""}"
period_2016-05-06,Period,"{""end"": ""2016-05-06""}"
concept_us-gaap:RevenueRemainingPerformanceObligationPercentage,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ShareBasedCompensationArrangementByShareBasedPaymentAwardDiscountFromMarketPricePurchaseDate,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodIntrinsicValue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:ShareBasedCompensationArrangementByShareBasedPaymentAwardMaximumEmployeeSubscriptionRate,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:StandardAndExtendedProductWarrantyAccrualForeignCurrencyTranslationGainLoss,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:StockIssuedDuringPeriodValueRestrictedStockAwardGross,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TemporaryEquityRedemptionValue,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:WarrantsAndRightsOutstanding,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AlternativeInvestment,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:NetIncomeLossAttributableToRedeemableNoncontrollingInterest,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TemporaryEquityForeignCurrencyTranslationAdjustments,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentFinancialAssets,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentFinancialLiabilities,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:FiniteLivedIntangibleAssetsPurchaseAccountingAdjustments,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentPropertyPlantAndEquipment,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:TemporaryEquityOtherChanges,Concept,"{""ns"": ""us-gaap""}"
period_2008-07-31,Period,"{""end"": ""2008-07-31""}"
period_2009-10-31,Period,"{""end"": ""2009-10-31""}"
period_2011-07-31,Period,"{""end"": ""2011-07-31""}"
period_2011-10-31,Period,"{""end"": ""2011-10-31""}"
period_2014-04-30,Period,"{""end"": ""2014-04-30""}"
period_2014-07-31,Period,"{""end"": ""2014-07-31""}"
period_2015-10-31,Period,"{""end"": ""2015-10-31""}"
period_2016-01-31,Period,"{""end"": ""2016-01-31""}"
period_2016-07-31,Period,"{""end"": ""2016-07-31""}"
period_2016-10-31,Period,"{""end"": ""2016-10-31""}"
period_2017-04-30,Period,"{""end"": ""2017-04-30""}"
period_2017-07-31,Period,"{""end"": ""2017-07-31""}"
period_2019-10-31,Period,"{""end"": ""2019-10-31""}"
period_2020-04-30,Period,"{""end"": ""2020-04-30""}"
period_2021-01-31,Period,"{""end"": ""2021-01-31""}"
period_2021-07-31,Period,"{""end"": ""2021-07-31""}"
period_2021-10-31,Period,"{""end"": ""2021-10-31""}"
period_2022-10-31,Period,"{""end"": ""2022-10-31""}"
period_2023-01-31,Period,"{""end"": ""2023-01-31""}"
period_2023-04-30,Period,"{""end"": ""2023-04-30""}"
period_2023-07-31,Period,"{""end"": ""2023-07-31""}"
period_2023-10-31,Period,"{""end"": ""2023-10-31""}"
period_2024-04-30,Period,"{""end"": ""2024-04-30""}"
period_2024-07-31,Period,"{""end"": ""2024-07-31""}"
period_2025-04-30,Period,"{""end"": ""2025-04-30""}"
period_2025-07-31,Period,"{""end"": ""2025-07-31""}"
concept_us-gaap:AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AccruedInsuranceCurrent,Concept,"{""ns"": ""us-gaap""}"
concept_us-gaap:AccruedLiabilitiesForUnredeeemedGiftCards,Concept,"{""ns"": ""us-gaap""}"
period_2008-01-31,Period,"{""end"": ""2008-01-31""}"
concept_us-gaap:AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxDebtSecurities,Concept,"{""ns"": ""us-gaap""}"
period_2015-02-19,Period,"{""end"": ""2015-02-19""}"
period_2016-02-18,Period,"{""end"": ""2016-02-18""}"
period_2017-02-21,Period,"{""end"": ""2017-02-21""}"
period_2018-02-20,Period,"{""end"": ""2018-02-20""}"
